CPD__45__13684	3
CPD__45__13685	1
CPD__45__8807	1
CPD__45__8806	1
trans__45__D20__45__39__45__OH__45__40__45__Me__45__C60__45__1__45__ACPs	2
CPD__45__8804	1
N1__45__METHYLADENINE	2
CPD__45__8802	1
CPD__45__5521	1
CPD__45__11869	1
N__45__ACETYL__45__D__45__MANNOSAMINE	2
_1__45__2__45__Diglycerides	2
CPD__45__8809	1
_24__45__DICHLOROPHENOL	5
trans__45__D2__45__cis__45__cis__45__D11__45__29__45__C48__45__3__45__ACPs	2
_4__45__CARBOXYBENZYL__45__ALCOHOL	2
CPD66__45__96	1
CPD__45__9315	1
CPD__45__9311	1
CPD__45__9312	1
CORTISONE	3
METHYL__45__MALONYL__45__COA	4
CPD__45__9318	2
CPD__45__9319	2
CPD__45__11860	2
CHLOROACETALDEHYDE	2
CPD__45__15362	2
N__45__ACETYL__45__D__45__GALACTOSAMINE__45__6__45__PHOSPHATE	3
Co2__45__MtmC__45__Proteins	1
CPD__45__11863	1
CPD__45__11688	2
CPD__45__7971	2
VIOMYCIN	1
CPD__45__14503	3
CPD__45__14504	3
CPD__45__14505	3
CPD__45__14506	2
CPD__45__14507	2
CPD__45__14508	2
CPD__45__11867	1
DIHYDROFOLATE	1
XYLITOL	7
CPD__45__734	7
Cytochromes__45__C552__45__Ox	2
CPD__45__16664	1
CPD__45__730	3
CPD__45__731	3
CPD__45__67	3
CPD__45__11469	2
Ligated__45__RNAs	1
CPD__45__13677	1
LysW__45__L__45__lysine	2
GIBBERELLIN__45__2__45__O__45__BETA__45__D__45__GLUCOSIDE	1
CPD__45__10081	1
CPD__45__10080	2
CPD__45__10083	2
CPD__45__10082	2
Beta__45__D__45__Galactosides	2
_5__45__TERT__45__BUTYLAMINOL__45__2__45__HYDROXYPRO__45__34__45__DIHYD	1
CPD__45__8668	1
OLIGOPHOSPHATE	1
Alpha__45__L__45__Rhamnosides	1
CPD__45__562	1
Cytidine__45__56__45__tRNAs	1
N__45__methyl__45__terminal__45__XPK	2
CPD__45__8748	1
Adenine__45__In__45__Double__45__Stranded__45__RNAs	1
CPD__45__8749	1
CPD3DJ__45__82	11
NARINGENIN__45__7__45__O__45__BETA__45__D__45__GLUCOSIDE	3
CPD__45__13670	3
CPD__45__882	6
CPD__45__8744	1
CPD__45__552	4
CPD__45__553	2
CPD__45__554	2
INDOLE__45__CARBOXYL__45__THIAZOLE	2
CPD__45__556	2
CPD__45__885	1
CPD__45__558	4
PENTACHLOROPHENOL	1
CPD__45__167	1
CPD__45__166	5
CPD__45__12830	2
PARA__45__MENTHANE__45__38__45__DIOL	1
CPD__45__8740	1
Deoxyhypusine__45__Synthase__45__Lysine	2
CPD__45__8742	3
CPD__45__15109	1
CPD__45__15106	1
CPD__45__15105	1
CPD__45__15104	1
CPD__45__15102	1
CPD__45__15101	1
CPD__45__14027	1
CPD__45__14026	1
CPD__45__16483	1
D__45__GALACTURONATE	2
CPD__45__149	3
INDOLE__45__3__45__KETOL	2
CPD__45__16487	1
CPD__45__16486	1
CPD__45__16485	1
CPD__45__12464	1
_421__45__DEHYDROGEISSOSCHIZINE	2
CPD__45__10629	1
GLYCEROL	29
CPD__45__10624	2
CPD__45__10627	1
CPD__45__10626	3
CPD__45__10621	2
CPD__45__10620	1
CPD__45__10623	2
CPD__45__10622	3
PSYCHOSINE	2
_3__45__METHYL__45__1__45__246__45__TRIHYDROXYPHENYLBUTAN	3
CPD__45__14021	1
Alpha__45__selinene	1
C86__45__cis__45__keto__45__mycolate__45__pks13	2
CPD__45__566	1
HCO3	24
CPD__45__11868	1
HYDANTOIN	1
CPD__45__15369	2
CPD__45__15368	2
CPD__45__11680	2
Polynucleotide__45__Holder	7
CPD__45__943	2
CPD__45__15363	2
GLUCURONOXYLAN__45__D__45__GLUCURONATE	1
CPD__45__15361	2
CPD__45__15360	2
CPD__45__15367	2
CPD__45__15366	3
CPD__45__11866	2
CPD__45__15364	3
CPD__45__16667	2
GLUTAMATE__45__1__45__SEMIALDEHYDE	2
CPD__45__16665	1
CPD__45__10019	1
CPD__45__16663	1
CPD__45__16662	1
Thiocarboxylated__45__MPT__45__synthases	2
helper__45__component__45__proteinease	1
CPD__45__16668	2
THIAMINE__45__P	7
CPD__45__345	2
HYDROGEN__45__MOLECULE	21
N__45__METHYLHYDANTOIN	2
DNA__45__Holder	4
CPD__45__347	2
KDO__45__Containing__45__Capsular__45__Polysaccharides	1
CPD__45__614	1
CPD__45__341	5
Blood__45__Group__45__Substance__45__B	1
Nucleobases__45__in__45__DNA	1
HX	1
Cytochrome__45__c__45__N6__45__methyl__45__lysine	1
CPD__45__611	3
Dermatan__45__Sulfate	6
HS	52
CPD__45__342	2
_16S__45__rRNA__45__pseudouridine516	1
Acetylxylan	1
HEXANAL	3
_1__45__ACYL__45__2__45__S__45__12__45__HYDROXYOLEOYL__45__SN__45__GLYCE	1
DNA__45__46__45__Diamino__45__5__45__Formamidopyrimidine	1
CPD__45__15819	2
N__45__34__45__DICHLOROPHENYLMALONATE	1
CPD__45__15815	2
GAMMA__45__BUTYROBETAINE	6
LysW__45__L__45__glutamate__45__5__45__semialdehyde	2
CPD__45__921	2
D__45__Ribosyl__45__Base	2
_34__45__DIHYDROXYPHENYLPYRUVATE	4
Protein__45__Dithiols	3
PALMITYL__45__COA	19
Uracil__45__54__45__in__45__tRNA	2
ALLO__45__THR	1
CPD__45__10512	2
Butanoyl__45__ACPs	5
CPD0__45__942	1
CPD0__45__944	1
Protein__45__GlcNAc__45__alpha__45__D__45__mannosyl__45__L__45__Thr	2
PRISTANATE	1
Nitriles	3
_3__45__OXOPIMELOYL__45__COA	2
C55__45__PP__45__GLCNAC__45__MANNACA__45__FUC4NAC	3
Hex__45__2__45__enoyl__45__ACPs	3
S__45__781314__45__TETRAHYDROPROTOBERBERINE	1
CPD__45__12565	1
CPD__45__8529	1
ETHYL__45__R__45__3__45__HYDROXYHEXANOATE	1
CPD__45__12568	2
VibB	3
CPDQT__45__405	4
CPDQT__45__404	3
Plant__45__Arabinogalactans__45__II	1
CPD__45__298	1
CPDQT__45__400	2
CPDQT__45__409	2
CPDQT__45__408	2
_1__45__ALKENYL__45__2__45__ACYLGLYCEROL	1
ADP	625
CPD__45__8521	1
HYDROXYACETONE__45__PHOSPHATE	1
GMP	23
_12__45__DIHYDROXYDIBENZOTHIOPHENE	1
CPD__45__8523	1
UDP__45__APIOSE	2
NNN__45__trimethyl__45__terminal__45__YPK	1
Cytochromes__45__C552__45__Red	2
CPD__45__9815	3
OXYGEN__45__MOLECULE	1856
THREO__45__3__45__HYDROXY__45__L__45__ASPARTATE	1
_2__45__O__45__Methyluridine32__45__tRNA	1
CAPSULAR__45__POLYSACCHARIDES	2
CPD__45__14193	2
CPD__45__14191	2
CPD__45__14195	1
CPD__45__11779	1
cis__45__cis__45__D19__45__31__45__3__45__hydroxyC50__45__2__45__ACPs	2
_2__45__HYDROXY__45__6__45__2__45__CARBOXYPHENYL__45__6__45__OXO__45__24__45__	2
Aldoses	3
CPD__45__13746	1
CPD__45__13744	1
CPD__45__13211	1
CPD__45__13966	2
CPD__45__13965	2
CPD__45__13740	1
CPD__45__13219	1
CPD__45__13218	1
Alpha__45__6__45__alpha__45__14__45__glucans	5
CPD__45__14993	1
CPD__45__10431	1
CPD__45__14991	1
CPD__45__14990	1
CPD__45__14997	1
CPD__45__14772	2
CPD__45__14995	1
_1__45__INDANOL	1
_5__45__METHYLCYTOSINE__45__34__45__TRNA__45__PRECURSORS	2
CPD__45__14999	4
CPD__45__14998	2
CPD__45__14779	3
CPD__45__14778	1
METHYLENEDIUREA	2
CPD__45__17044	1
_1__45__RADYL__45__2__45__ACYL__45__SN__45__GLYCERO__45__3__45__PHOSPHOLIPID	1
CPD__45__9762	3
Mature__45__1L__45__1beta	1
Arabinoxylan	1
DNA__45__Combined__45__With__45__Exogenous__45__DNA	1
Lactotetraosylceramides	5
CIS__45__12__45__DIHYDRO__45__3__45__ETHYLCATECHOL	1
CPD__45__8143	1
CPD__45__8141	1
CPD__45__8147	1
CPD__45__8144	2
_8__45__HYDROXYQUINOLINE	1
CPD__45__303	2
CPD__45__15816	1
CPD0__45__1162	4
CPD0__45__1163	2
A__45__24__45__DIOXOTETRAHYDROPYRIMIDINE__45__D__45__RIBONU	1
CPD__45__109	2
DNA__45__Hydroxymethyl__45__cytosines	2
Glutaryl__45__ACP__45__methyl__45__esters	2
_8__45__OXOCOFORMYCIN	1
CPD__45__8258	1
CPD__45__10495	1
trans__45__D20__45__39__45__oxo__45__40__45__Me__45__C60__45__1__45__ACPs	2
CPD__45__16452	1
UDP__45__AAGM__45__DIAMINOHEPTANEDIOATE	4
CPD__45__7646	2
D__45__galactopyranose	6
CDP__45__ABEQUOSE	2
CPD__45__17047	2
CPD__45__10656	2
HEXANOATE	2
_2__45__5__45__DIHYDROXYPYRIDINE	4
Reduced__45__Quinones	8
Thyroglobulin__45__3__45__iodotyrosines	3
CPD__45__1541	1
Cytochromes__45__CL__45__Red	2
_3__45__O__45__BETA__45__GLUCOSYL__45__2__45__OXINDOLE__45__3__45__ACETYL__45__	1
CPD__45__16879	2
CPD__45__14937	1
CPD__45__16873	2
CPD__45__945	2
CPD__45__944	2
yW__45__72	3
CPD__45__942	1
tRNAs	4
_3__45__oxo__45__C78__45__alpha__45__mycolate__45__pks13	2
Double__45__Stranded__45__DNA__45__with__45__5__45__CC__45__3s	1
CPD__45__6783	2
Trinucleotides	1
CPD__45__11471	2
CPD__45__11470	2
CPD__45__11477	2
_1__45__Alkyl__45__sn__45__glycerol__45__3__45__phosphates	3
CPD__45__11474	2
CPD__45__306	1
Guanine26__45__in__45__tRNA	2
_16__45__a__45__D__45__Man__45__16__45__a__45__D__45__Man__45__Oligosac	4
CPD__45__17043	2
_4__45__HYDROXYBENZALDEHYDE	12
_4__45__CARBOXYMETHYLENEBUT__45__2__45__EN__45__4__45__OLIDE	4
N__45__ACETYL__45__NEURAMINATE__45__9P	2
Linalools	4
_2__45__METHYL__45__BUTYRYL__45__COA	5
O__45__14__45__ALPHA__45__L__45__DIHYDROSTREPTOSYL__45__STREPTID	2
NAD__45__P__45__OR__45__NOP	308
ANHYDROTETRACYCLINE	1
_2__45__METHYLMALEATE	2
Reduced__45__cytochromes	1
N6__45__ACETYLKANAMYCIN__45__B	1
CPD__45__7268	2
N5__45__ACYL__45__L__45__ORNITHINE__45__ESTER	1
cis__45__delta7__45__3__45__oxo__45__cerotoyl__45__ACPs	2
CPD__45__7260	2
CPD__45__7261	1
CPD__45__7266	1
CPD__45__7267	1
CPD__45__7265	1
tRNA__45__archaeosine	1
Alpha__45__Glycosylated__45__Hydroxymethyl__45__DNAs	1
CPD__45__226	1
MANNITOL	7
_28S__45__rRNA__45__containing__45__aPurinic__45__Sites	1
SULFATE	61
Immunoglobulin__45__G__45__Glycopeptides	1
_3__45__METHYLENEOXINDOLE	1
PANTOYL__45__LACTONE	3
CPD__45__7087	5
CPD__45__7080	1
CPD__45__13337	1
DIVINYLCHLOROPHYLLIDE__45__A	2
ETHYL__45__S__45__3__45__HYDROXYHEXANOATE	1
CPD__45__7088	3
a__45__pyruvate__45__dehydrogenase__45__E2__45__protein__45__Nsup	2
PHOSPHORAMIDATE	2
_911__45__ALPHA__45__EPOXYPREGN__45__4__45__ENE__45__320__45__DIONE	1
CPD__45__107	4
DIHYDROSTREPTOMYCIN__45__3__45__ALPHA__45__6__45__BISPHOSPH	1
NAcMur__45__4Peptide__45__NAcGlc__45__Undecaprenols	1
ISOCHORISMATE	4
O__45__phospho__45__L__45__seryl__45__tRNASecs	2
CPD__45__13518	6
L__45__CYSTEATE	6
CPD__45__106	5
CPD__45__225	3
DIPHTINE	4
CPD__45__13516	2
GAMMA__45__BUTYROBETAINYL__45__COA	2
CPD__45__12990	2
AMINO__45__OXOBUT	3
_3__45__methylcrotonoyl__45__CoA__45__carbon__45__dioxide	1
OH__45__ACYL__45__ACP	6
CPD__45__7422	1
COUMARIN	2
CPD__45__15993	2
Demethylmenaquinols	2
CPD__45__6681	4
Blood__45__Group__45__SubstanceA	1
Unstable__45__RecA__45__Filament__45__DNA__45__Complex	1
CPD__45__9156	2
CPD__45__15781	1
CPD__45__9154	1
CPD__45__9155	2
CPD__45__9152	6
CPD__45__9150	2
CPD__45__9151	6
tRNA__45__pseudouridine65	1
BIS__45__GAMMA__45__GLUTAMYLCYSTINE	1
CPD__45__3	5
CPD__45__14304	1
CPD__45__9158	2
CPD__45__1302	2
CPD__45__1301	2
RNASE__45__E__45__DEGRADATION__45__SUBSTRATE__45__MRNA	1
Thyroglobulin__45__aminoacrylates	2
CPD__45__8941	1
Holo__45__malonate__45__decarboxylases	3
CPD__45__10723	1
CPD__45__10353	5
CPD__45__14301	1
CPD__45__15789	1
Phenolic__45__Donors	1
CPD__45__15788	1
CPD__45__12974	1
CPD__45__12973	2
CPD__45__13806	3
CPD__45__12971	2
CPD__45__12970	2
CPD__45__9372	2
CPD__45__9373	2
CPD__45__9370	1
CPD__45__9371	3
CPD__45__9376	2
CPD__45__9377	2
CPD__45__9374	3
CPD__45__9375	2
YHAV__45__DEGRADATION__45__SUBSTRATE__45__MRNA	1
CysO__45__Sulfur__45__carrier__45__proteins	2
CPD__45__10358	1
S__45__Substituted__45__Glutamyl__45__Cysteine	2
CPD0__45__621	4
_13__45__HYDROXY__45__MAGNESIUM__45__PROTOPORP	4
D__45__Xylose	4
DEOXYCYTIDINE	8
_5__45__O__45__METHYL__45__MYO__45__INOSITOL	3
CPD__45__14562	2
CPD__45__14560	2
CPD__45__14564	2
CPD__45__14565	2
cis__45__21__45__CP__45__39__45__keto__45__40__45__Me__45__C60__45__ACPs	2
_2__45__AMINOMUCONATE_SEMIALDEHYDE	4
CPD__45__12609	3
CPD__45__12608	2
CPD__45__12607	8
CPD__45__12601	3
CPD__45__12603	1
CPD__45__12602	1
CPD__45__16941	1
CPD__45__56	2
CPD__45__57	1
CPD__45__8681	2
CPD__45__713	2
_2__45__HYDROXYPYRIDINE	1
CPD__45__8682	1
CPD__45__8685	1
CPD__45__54	2
CPD__45__714	2
CPD__45__715	3
i__45__Antigens	2
CPD__45__718	3
CPD__45__55	3
CPD1F__45__86	2
COB__45__I__45__ALAMIN	9
CPD1F__45__84	3
Hydrophobic__45__amino__45__acid__45__esters	1
_3__45__Acyl__45__pyruvates	1
Aggrecan	1
Long__45__Chain__45__Aldehydes	8
PHTYOSPHINGOSINE__45__1__45__P	3
CPD__45__12969	2
CPD__45__9481	1
CPD__45__9482	2
CPD__45__9483	1
Chitosan	4
CPD__45__578	3
CPD__45__579	2
CPD__45__576	1
CPD__45__577	3
VAL__45__tRNAs	1
CPD__45__575	2
tRNA__45__Containing__45__N1__45__MethylAdenine__45__22	1
_25__45__DICHLOROHYDROQUINONE	4
CPD0__45__2370	1
CPD__45__571	1
CPD__45__14388	1
CPD__45__14389	1
CPD__45__14386	2
CPD__45__14387	2
CPD__45__14384	1
P__45__RIBOSYL__45__4__45__SUCCCARB__45__AMINOIMIDAZOLE	2
CPD__45__15656	2
DE__45__O__45__GLUCONATE	1
_2K__45__ADIPATE	7
Aliphatic__45__S__45__hydroxynitriles	1
Cholesterol__45__esters	1
Fibrin	2
Apo__45__Propionyl__45__CoA__45__CO2__45__ligases	1
MONOMER__45__12959	1
L__45__fucose__45__protein__45__serine	1
_2__45__KETO__45__3__45__DEOXY__45__6__45__P__45__GLUCONATE	4
MONOMER__45__12955	1
CPD__45__15163	1
MONOMER__45__12956	1
L__45__sorbofuranse__45__1__45__phosphate	1
Monoamines	2
CPD__45__16467	2
CPD__45__1076	1
CPD__45__16460	1
CPD__45__16763	1
Charged__45__ASP__45__tRNAs	1
PHENYL	2
_1__45__METHYLADENOSINE	1
CPD__45__10604	2
CPD__45__10603	1
CPD__45__10601	1
_4__45__TOLUENESULFONATE	2
CPD__45__10609	2
CPD__45__16767	1
CPD__45__13152	1
N__45__ACETYL__45__ETCETERA__45__LIPOPOLYSACCHARIDE	1
T2__45__DECENOYL__45__COA	6
CPD__45__15380	2
CPD__45__15382	12
CPD__45__13560	1
C__45__DI__45__GMP	2
CPD__45__16600	2
CPD__45__16603	2
CPD__45__16602	2
_35__45__DICHLOROCATECHOL	3
CPD__45__16604	1
trans__45__D2__45__cis__45__cis__45__D17__45__29__45__C48__45__3__45__ACPs	2
CPD__45__16606	2
Long__45__Chain__45__Esters	1
_1__45__5__45__L__45__Arabinooligosaccharides	4
CPD__45__14545	1
_50S__45__Ribo__45__protein__45__L16__45__Hydroxylarginine	1
CPD__45__11554	2
_3prime__45__Hydroxy__45__Flavonoids	2
_7E9E11Z14Z__45__5S6R__45__6__45__CYSTEIN__45__S__45__YL	2
CPD__45__12563	7
Citronellals	2
_18S__45__rRNA__45__N1__45__methylpseudouridine__45__1191	1
_2__45__AMINO__45__3__45__OXO__45__4__45__PHOSPHONOOXYBUTYRATE	2
Dipeptides__45__With__45__Proline__45__Carboxy	1
Vernolates	4
_3__45__Phosphomonucleotides	2
L__45__DELTA1__45__PYRROLINE_5__45__CARBOXYLATE	11
Aryl__45__sulfates	3
CPD__45__11556	2
Hederagenin__45__Monoglucosides	1
CPD__45__15837	1
CPD__45__15836	1
CPD__45__15834	2
FMNH2	21
SER	46
CPD__45__15830	2
_5Z13E__45__15S__45__1115__45__DIHYDROXY__45__9__45__OXOPROS	3
CPD__45__10176	2
CPDQT__45__407	2
CPD__45__15839	2
CPD__45__15838	2
CPD__45__4210	12
CPD__45__4211	55
Adenylyl__45__glutamine__45__synthases	3
CoM	16
BIFURCOSE	1
LovF	2
iota__45__Carrageenan	2
IMP	13
GLUCOSYL__45__LIMONIN	1
ACETYL__45__ETCETERA__45__GLUCOSAMINYLDIPHOSPHOUND	2
_6Methoxy5Methyl2Polyprenyl14Benzoquinol	1
BUTEIN	2
NAcMur__45__Peptide__45__Undecaprenols	1
CPD__45__201	7
IRBPs	2
Rhamnogalacturonans__45__I	4
N__45__ACETYL__45__D__45__GLUCOSAMINE	11
Dermatan__45__sulfate__45__L__45__IdoA2S	2
_3__45__HYDROXY__45__N__45__METHYL__45__S__45__COCLAURINE	2
_3__45__HYDROXY__45__DOCOSAPENTAENOYL__45__ACP	2
_23S__45__rRNA__45__N1__45__methylguanine748	1
_23S__45__rRNA__45__N1__45__methylguanine745	1
Monoterpenyl__45__Diphosphates	1
Tropomyocins	1
Protein__45__with__45__sequence__45__SGVTFQGKFKK	1
CPD__45__11880	2
C4c__45__Proteins	1
CPDQT__45__429	4
CPDQT__45__428	7
CPDQT__45__427	1
CPDQT__45__426	2
CPDQT__45__425	1
CPDQT__45__424	1
CPDQT__45__423	1
CPDQT__45__422	1
CPDQT__45__421	3
CPDQT__45__420	2
Xanthine__45__oxidases	1
Heme__45__d1	1
HEPARIN	2
O__45__SINAPOYLCHOLINE	2
_25__45__DIDEHYDRO__45__D__45__GLUCONATE	5
CPD__45__3628	2
CPD__45__3629	2
CPD__45__3622	2
CPD__45__13699	2
Ribonucleoside__45__Triphosphates	2
_23S__45__rRNA__45__uridine955__45__2504__45__2580	1
DEACETYLIPECOSIDE	1
Beta__45__D__45__glucosides	1
S__45__2__45__HYDROXYSTEARATE	1
Microsomal__45__membrane__45__proteins	1
Pyrimidine__45__Bases	2
D__45__GALACTOSYL__45__LIPOPOLYSACCHARIDE	1
ALLANTOIN	2
CPD__45__14174	2
CPD__45__14177	1
CPD__45__14173	2
CPD__45__7285	2
ISOSCOPARIN	1
CPD__45__14178	2
_2__45__O__45__acetyl__45__Rhamnogalacturns	1
cis__45__cis__45__D15__45__33__45__3__45__oxo__45__C52__45__2__45__ACPs	2
CPD__45__7282	1
CORYDALINE	1
CPD__45__13230	1
TAXA__45__42011__45__DIEN__45__5__45__ALPHA__45__YL__45__ACETATE	2
CPD__45__13722	3
CPD__45__13725	1
DNA__45__containing__45__a__45__Apyrimidinic__45__Sites	5
P24__45__Capsid__45__Proteins	1
Nigerans	1
HSO3	9
Proteins__45__hydroxyproline__45__arabinofuranoses	1
CPD__45__13092	1
Glycerophosphodiesters	3
CPD__45__9749	5
CPD__45__9748	1
GLYCINAMIDE	1
CPD__45__9743	1
CPD__45__9742	1
CPD__45__9741	1
CPD__45__9747	1
CPD__45__9746	1
CPD__45__9745	1
CPD__45__9744	1
TDP__45__FUC4NAC	2
Thyroglobulin__45__3__45__5__45__diiodotyrosines	3
ALPHA__45__D__45__GLUCOSYL__45__ETCETERA__45__ACYLGLYCEROL	1
PHENYLETHYLAMINE	5
CPD__45__8937	1
L__45__ARABINOSE	6
CPD__45__381	3
CPD__45__8161	2
CPD__45__383	1
CPD__45__382	5
CPD__45__8164	1
CPD__45__8165	2
CPD__45__387	33
CPD__45__8167	2
CPD__45__8168	2
CPD__45__8169	1
UDP__45__4__45__AMINO__45__4__45__DEOXY__45__L__45__ARABINOSE	2
CPD0__45__1147	1
CPD0__45__1148	2
CPD1G__45__360	2
UDP__45__L__45__RHAMNOSE	35
cis__45__cis__45__D9__45__21__45__3__45__oxo__45__C40__45__2__45__ACPs	2
S__45__RETICULINE	6
_3__45__oxo__45__D__45__glucose__45__6__45__phosphate	2
_2__45__ACETO__45__LACTATE	6
CPD__45__10458	1
MG__45__PROTOPORPHYRIN	2
CPD__45__10452	1
_2__45__C__45__METHYL__45__D__45__ERYTHRITOL__45__4__45__PHOSPHATE	2
CPD__45__10450	2
CPD__45__10451	2
_3__45__MERCAPTO__45__2__45__MERCAPTOMETHYLPROPANOATE	1
CPD__45__10457	4
CPD__45__10455	2
S__45__CARBOXYMETHYL__45__D__45__CYSTEINE	1
_4__45__HYDROXY__45__BUTYRYL__45__COA	4
Demethylated__45__methyl__45__acceptors	19
CPD__45__15449	5
CPD__45__15446	3
CPD__45__15447	5
CPD__45__15444	2
CPD__45__15445	4
CPD__45__15442	2
CPD__45__15443	2
CPD__45__15440	1
CPD__45__15441	2
CPD__45__16539	2
Pimeloyl__45__ACP__45__methyl__45__esters	2
Perthiols	2
_1__45__4__45__beta__45__D__45__Glucan	7
tRNA__45__Containing__45__N2__45__Methylguanine__45__26	2
CPD0__45__2511	1
STRICTOSIDINE	3
CPD__45__16854	1
DEOXYRIBONOLACTONE	1
CPD__45__961	3
CPD__45__16851	2
CPD__45__963	3
CPD__45__962	1
yW__45__58	2
_334578__45__HEXAHYDROXYFLAVONE	3
Glucomannans	2
CPD__45__16859	2
prohormone	1
GDP__45__TP	3
Sulfurylated__45__ThiI	3
CPD__45__7601	2
CPD__45__7602	2
CPD0__45__2463	3
CPD__45__11495	2
CPD__45__11497	2
CPD__45__11496	2
PTEROATE	1
N__45__Carbamoyl__45__L__45__Amino__45__Acids	1
CD__45__2S__45__SP__45__Complex	2
D__45__Ribofuranose	16
CPD__45__9367	1
CPD__45__7273	1
CPD__45__9494	2
Aromatic__45__Primary__45__Alcohols	1
Polar__45__amino__45__acids	2
ALL__45__TRANS__45__PENTAPRENYL__45__DIPHOSPHATE	2
ADENOSYLCOBINAMIDE__45__GDP	3
CARBON__45__DIOXIDE	826
CPD0__45__1720	1
DIAMINONONANOATE	3
CPD__45__168	2
S__45__SCOULERINE	5
_11__45__Oxosteroids	1
cis__45__cis__45__D21__45__39__45__C58__45__2__45__ACPs	2
SUCROSE__45__6P	3
ANDROSTERONE	2
Nucleotides	2
Alkyl__45__acyl__45__gly__45__P__45__EtOH__45__amines	2
CPD__45__402	3
Menthones	1
CPD__45__7243	2
CPD__45__7244	2
CPD__45__7246	2
KDO2__45__LIPID__45__A	5
_2__45__O__45__Methylcytidine__45__32__45__tRNAs	1
_25S__45__5__45__BETA__45__SPIROSTAN__45__3__45__BETA__45__OL__45__3__45__O__45__BET	1
Guanine10__45__in__45__tRNA	3
CPD__45__683	1
cis__45__cis__45__D13__45__25__45__3__45__oxo__45__C44__45__2__45__ACPs	2
Resolution__45__of__45__Recombinational__45__Junction	1
CPD__45__11959	2
Beta__45__phellandrene	1
GLYCOL	2
N__45__acetyl__45__beta__45__D__45__hexosamines	1
TRICHLOROANISOLE	1
b__45__D__45__mannosyl__45__R	2
CPD__45__13534	2
CPD__45__11950	2
CPD__45__13536	1
CPD__45__13530	2
_6__45__Acetyl__45__Beta__45__D__45__Galactosides	1
CPD__45__11951	3
FRUCTOSE__45__2__45__PHOSPHATE	1
CPD__45__13538	1
CPD__45__13539	2
CPD__45__11953	3
D__45__ERYTHRULOSE	1
CPD__45__320	1
RNASE__45__E__45__MRNA__45__PROCESSING__45__SUBSTRATE	1
CPD__45__11955	5
CPD__45__11956	3
Caseins	2
R__45__COCLAURINE	1
PROPANOL	1
PHENYLACETALDEHYDE	13
_3__45__INDOLYLGLYCOLALDEHYDE	5
CPD0__45__2468	1
LICODIONE	2
Phospholipids	4
CPD__45__11685	4
CPD__45__13962	3
Prolyltripeptides	1
CPD__45__12919	2
CPD__45__12918	2
L__45__3__45__HYDROXYACYL__45__COA	3
GLX__45__tRNAs	1
CDPDIACYLGLYCEROL	9
CPD__45__12911	2
CPD__45__13967	3
CPD__45__12912	2
CPD__45__12915	2
CPD__45__12914	2
CPD__45__12917	2
CPD__45__12916	2
CPD__45__13398	1
CPD__45__11225	2
Sulfurylated__45__sulfur__45__binding__45__protein	1
cis__45__5__45__enoyl__45__CoA	1
CPD__45__13390	1
CPD__45__13393	1
CPD__45__13394	1
CPD__45__13395	1
CPD__45__13396	1
CPD__45__11551	1
CPD__45__11220	2
CPD__45__5661	2
CPD__45__11221	2
All__45__Amines	2
CPD__45__10845	1
CPD__45__10844	1
CPD__45__10847	2
CPD__45__10846	1
CPD__45__10841	2
CPD__45__14541	1
CPD__45__10843	1
CPD__45__10842	2
CPD__45__10849	2
CPD__45__10848	2
ACETOIN	6
CPD__45__12626	1
CPD__45__675	2
CPD__45__12621	1
CPD__45__12620	2
CPD__45__9175	3
CPD__45__12629	1
CPD__45__12628	2
CPD__45__14777	1
CPD__45__14776	1
crRNAs	1
Fibrinogen	3
Double__45__Stranded__45__DNA__45__with__45__terminal__45__PO4s	3
CPD__45__14775	1
Oxidized__45__hydrogenase__45__3	2
OHyW__45__tRNAPhe	1
_2__45__AMINO__45__MUCONATE	4
_7__45__Beta__45__Hydroxysteroids	1
Charged__45__MET__45__tRNAs	1
CL__45__	112
ESTRONE__45__SULFATE	2
CPD__45__6801	3
_1236__45__TETRAKIS__45__O__45__GALLOYL__45__BETA__45__D__45__GLUCOS	2
LOGANATE	3
CPD__45__14994	1
DIETHYL__45__2R3R__45__2__45__METHYL__45__3__45__HYDROXYSUCCIN	1
IMIDAZOLE_ACETALDEHYDE	2
ADP__45__D__45__Ribosyl__45__Acceptors	2
Cyclic__45__3__45__5__45__Nucleoside__45__Monophosphates	1
Porphyrans	2
CPD__45__594	1
CPD__45__595	1
MONOMER__45__12975	1
MONOMER__45__12974	1
MONOMER__45__12973	1
CPD__45__591	5
CPD__45__592	4
MONOMER__45__12970	1
CPD0__45__2350	5
CPD0__45__2351	3
CPD0__45__2352	5
CPD0__45__2353	3
CPD0__45__2354	4
CPD__45__599	1
CPD0__45__2357	3
CPD__45__14816	2
CPD__45__14817	1
CPD__45__14814	2
CPD__45__14815	2
CPD__45__14812	2
CPD__45__14813	2
CPD__45__14810	1
_5Z8Z10E14Z__45__12S__45__12__45__HYDROPEROXYICOS	4
UDP__45__ACETYL__45__ETCETERA__45__BISSULFATE	1
TRP	41
CPD__45__8813	1
METHYL__45__THMPT	2
Cycloisomaltooligosaccharides	1
CPD__45__14818	2
CPD__45__11241	6
CPD0__45__1551	3
CPD__45__15635	1
CPD__45__15634	1
CPD__45__15637	2
CPD__45__15140	1
CPD__45__15147	2
CPD__45__15630	4
CPD__45__15633	5
CPD__45__15632	3
L__45__2__45__AMINOPENTANOIC__45__ACID	1
